date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:01	15521/15521	---M-Z	200	added ('OK')	application/javascript	etag:%22975b2738a9a8a282c6641ba7ef7ac91d%22	https://demo.hasthemes.com/mitech-preview/assets/js/vendor/modernizr-2.8.3.min.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/vendor/modernizr-2.8.3.min.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:01	89478/89478	---M-Z	200	added ('OK')	application/javascript	etag:%22b61aa6e2d68d21b3546b5b418bf0e9c3%22	https://demo.hasthemes.com/mitech-preview/assets/js/vendor/jquery-3.5.1.min.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/vendor/jquery-3.5.1.min.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:01	11018/11018	---M-Z	200	added ('OK')	application/javascript	etag:%22c2340c137a8351283d5aafbe8eecba2f%22	https://demo.hasthemes.com/mitech-preview/assets/js/vendor/jquery-migrate-3.3.0.min.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/vendor/jquery-migrate-3.3.0.min.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:01	60016/60016	---M-Z	200	added ('OK')	application/javascript	etag:%227451e07cd6077783b728c0c924da6629%22	https://demo.hasthemes.com/mitech-preview/assets/js/vendor/bootstrap.min.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/vendor/bootstrap.min.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:02	573918/573918	---M-Z	200	added ('OK')	application/javascript	etag:%22e1baaf685eeb12938e570a6df17462e4%22	https://demo.hasthemes.com/mitech-preview/assets/js/plugins/plugins.min.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/plugins/plugins.min.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:02	35084/35084	---M-Z	200	added ('OK')	application/javascript	etag:%22acc0904dc1f8c9877ff53b48d5b17ce7%22	https://demo.hasthemes.com/mitech-preview/assets/js/main.js	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/js/main.js	(from https://demo.hasthemes.com/mitech-preview/index.html)
16:32:03	99896/99896	---M--	200	added ('OK')	application/octet-stream	etag:%22e63b280fde60f13c59b2eab17adfe03a%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:03	99716/99716	---M--	200	added ('OK')	application/x-font-ttf	etag:%2291bff5f0d5f1128401a41dc3269a684b%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:04	41084/41084	---M--	200	added ('OK')	application/octet-stream	etag:%22548f02352f33620b89e5bc6284981c36%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:04	249263/249263	---MCZ	200	added ('OK')	image/svg+xml	etag:%22f06e3c115d960d6f5701c4bafc74fd48%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Regular.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:04	90292/90292	---M--	200	added ('OK')	application/x-font-ttf	etag:%2236161300b92161e11ae8dc9e8664049d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:04	90468/90468	---M--	200	added ('OK')	application/octet-stream	etag:%226fe2b0213d2be89ce3804c7e8a0f8d5d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:05	39108/39108	---M--	200	added ('OK')	application/octet-stream	etag:%224c4a126b2d230a4825aa276af4b5c407%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:05	222052/222052	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ab89cc8dced981254935569c2cc31e97%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Italic.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:06	99528/99528	---M--	200	added ('OK')	application/x-font-ttf	etag:%2203fd61fc4580b10075a16514220381d3%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:06	99716/99716	---M--	200	added ('OK')	application/octet-stream	etag:%2278c6363053ccaebd166e34349fac8cc9%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:06	41308/41308	---M--	200	added ('OK')	application/octet-stream	etag:%22f4a3a566f81278afa2d1e037b90e6e52%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:07	247956/247956	---MCZ	200	added ('OK')	image/svg+xml	etag:%221353150753a87b2d2bb88533619e7efe%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Light.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:08	99320/99320	---M--	200	added ('OK')	application/x-font-ttf	etag:%2266f3c3aea89e311d54dce1b0f5968d67%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:08	99512/99512	---M--	200	added ('OK')	application/octet-stream	etag:%22c01e4a7dd60f3988a32c1b87e2b05cf0%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:08	41228/41228	---M--	200	added ('OK')	application/octet-stream	etag:%22abe53acee44a549766b43bd32c22c9ce%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:09	248064/248064	---MCZ	200	added ('OK')	image/svg+xml	etag:%2291be2b27a42fac9b8c9732869b1d2ae2%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Medium.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:09	99640/99640	---M--	200	added ('OK')	application/x-font-ttf	etag:%2225aa37eee4a8a72fa7d2702b548cd843%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:09	99840/99840	---M--	200	added ('OK')	application/octet-stream	etag:%222a1663dd85b07223f419fc0e9b5abb53%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:10	41012/41012	---M--	200	added ('OK')	application/octet-stream	etag:%2216e9c1c603cf10ff7ea81296e40c8c1f%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:11	247384/247384	---MCZ	200	added ('OK')	image/svg+xml	etag:%2278047a664dcaebbdb6439c37b9ee3672%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-SemiBold.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:11	99488/99488	---M--	200	added ('OK')	application/x-font-ttf	etag:%224180e23f787abc8ec458f9224ffebea1%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:11	99656/99656	---M--	200	added ('OK')	application/octet-stream	etag:%2243a5f55cc9a045dada7f83636531d112%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:11	41184/41184	---M--	200	added ('OK')	application/octet-stream	etag:%2273d4b8359e1109cdef80c83fac87864f%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:12	246266/246266	---MCZ	200	added ('OK')	image/svg+xml	etag:%225337a0ceb02c4706aaafd1438109e5a9%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Bold.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:12	99764/99764	---M--	200	added ('OK')	application/octet-stream	etag:%2218af979faeba9fa69e65cd3f4dfe7d19%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:12	99560/99560	---M--	200	added ('OK')	application/x-font-ttf	etag:%22562a9e390c4c081cc810b025ce0dc919%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:13	41016/41016	---M--	200	added ('OK')	application/octet-stream	etag:%22f9f0a7f29c172a9f79c459aee3f09e54%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:15	246071/246071	---MCZ	200	added ('OK')	image/svg+xml	etag:%223ea90b9339d0b3a36a38014ff827ee4d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-ExtraBold.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:15	98808/98808	---M--	200	added ('OK')	application/x-font-ttf	etag:%224e5720eb83dd0ec371b8e75619264c9e%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:16	98996/98996	---M--	200	added ('OK')	application/octet-stream	etag:%228e305c5211f4e2654269331bcf25ed42%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:16	40764/40764	---M--	200	added ('OK')	application/octet-stream	etag:%2256a8cb1a0d77d608681a65d0f75185be%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:17	234771/234771	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e54256bc463526b1e6c69f746102e483%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/cerebrisans/CerebriSans-Heavy.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:17	134396/134396	---M--	200	added ('OK')	application/octet-stream	etag:%22586bdc7d039fe13bda883d81bc822a0e%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:17	134396/134396	---M--	200	added ('OK')	application/octet-stream	etag:%22586bdc7d039fe13bda883d81bc822a0e%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.eot?	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400d41d.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:17	74284/74284	---M--	200	added ('OK')	application/octet-stream	etag:%2268a68036d1804de9dd28565a4b860933%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.woff2	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.woff2	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:17	87048/87048	---M--	200	added ('OK')	application/octet-stream	etag:%228270e503193150ebf94304681b327961%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:18	134160/134160	---M--	200	added ('OK')	application/x-font-ttf	etag:%226a004ddb259f02543b250c8467669ea6%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:18	749556/749556	---MCZ	200	added ('OK')	image/svg+xml	etag:%22277706fedcf440dfa9fd535ef7285c82%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-brands-400.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:19	435508/435508	---M--	200	added ('OK')	application/octet-stream	etag:%22fd4e45701b8f0fcdb5b958e191075437%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:19	435508/435508	---M--	200	added ('OK')	application/octet-stream	etag:%22fd4e45701b8f0fcdb5b958e191075437%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.eot?	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300d41d.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:19	159376/159376	---M--	200	added ('OK')	application/octet-stream	etag:%2223fbd7c6763eca9c0d6079b3c56c5b1f%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.woff2	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.woff2	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:20	208892/208892	---M--	200	added ('OK')	application/octet-stream	etag:%225024e9b25bf8074067819efc65c4bd66%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:20	435292/435292	---M--	200	added ('OK')	application/x-font-ttf	etag:%2280329a35cee0268dc6cf640911ad9bab%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:21	1775331/1775331	---MCZ	200	added ('OK')	image/svg+xml	etag:%227fc88777fc3ee282f4bda2ff4a6fff9a%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-light-300.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:21	399920/399920	---M--	200	added ('OK')	application/octet-stream	etag:%22b2d220369f80715b91aa3f75447f5895%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:21	399920/399920	---M--	200	added ('OK')	application/octet-stream	etag:%22b2d220369f80715b91aa3f75447f5895%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.eot?	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400d41d.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:21	147092/147092	---M--	200	added ('OK')	application/octet-stream	etag:%222fa6bcb87bcf488cbc93e7391cb3373a%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.woff2	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.woff2	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:22	193692/193692	---M--	200	added ('OK')	application/octet-stream	etag:%22559f4a5f8ad7c7b28626743cadc72a27%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:22	399696/399696	---M--	200	added ('OK')	application/x-font-ttf	etag:%22bdd14bcd205c27612b5bfe322ea6598a%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:23	339100/339100	---M--	200	added ('OK')	application/octet-stream	etag:%224279e7972a1ec6d434b560eb06e1f83d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.eot	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:23	339100/339100	---M--	200	added ('OK')	application/octet-stream	etag:%224279e7972a1ec6d434b560eb06e1f83d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.eot?	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900d41d.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:23	1604993/1604993	---MCZ	200	added ('OK')	image/svg+xml	etag:%22dc1995da1b48ebf442e874cc63d9c989%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-regular-400.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:23	119988/119988	---M--	200	added ('OK')	application/octet-stream	etag:%22893b3ef2bc8b4d8979798fb3b28132bd%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.woff2	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.woff2	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:24	159224/159224	---M--	200	added ('OK')	application/octet-stream	etag:%22a2a8932315d40d4fa55cf32162177ca3%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.woff	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:24	338884/338884	---M--	200	added ('OK')	application/x-font-ttf	etag:%223a6ff68146d68033d0c4bd44783ee343%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.ttf	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:25	1303223/1303223	---MCZ	200	added ('OK')	image/svg+xml	etag:%225e46e9273987b5d795c439f84526f147%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.svg	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/fa-solid-900.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/vendor/vendor.min.css)
16:32:25	4024/4024	---M--	200	added ('OK')	application/octet-stream	etag:%22ecff11700aad0000cf3503f537d1df17%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/lg.eot?n1z373	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/lgd641.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
16:32:25	4024/4024	---M--	200	added ('OK')	application/octet-stream	etag:%22ecff11700aad0000cf3503f537d1df17%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/lg.eot?	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/lgd41d.eot	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
16:32:26	3956/3956	---M--	200	added ('OK')	application/octet-stream	etag:%225fd4c338c1a1b1eeeb2c7b0a0967773d%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/lg.woff?n1z373	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/lgd641.woff	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
16:32:26	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%224fe6f9caff8b287170d51d3d71d5e5c6%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/lg.ttf?n1z373	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/lgd641.ttf	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
16:32:26	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:%2298d62b1e5f5b556facf319b19c6c7cba%22	https://demo.hasthemes.com/mitech-preview/assets/fonts/lg.svg?n1z373	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/fonts/lgd641.svg	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
16:32:27	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2007%20Nov%202020%2021:32:28%20GMT	https://demo.hasthemes.com/mitech-preview/assets/css/img/vimeo-play.png	d:/My%20Web%20Sites/chc2/demo.hasthemes.com/mitech-preview/assets/css/img/vimeo-play.png	(from https://demo.hasthemes.com/mitech-preview/assets/css/plugins/plugins.min.css)
